fact_id,campaign_id,customer_id,channel_id,record_date,device,country,impressions,clicks,conversions,spend,revenue
83996,3589,3886,5,10/20/2023,,United Kingdom,2561,5,0,18.02,0
83997,2641,465,2,29-Feb-24,Tablet,  India  ,2136,25,1,23.45,82.39
83998,4745,271,14,2/18/2024,Mobile,France,3398,88,6,1.89,780.91
83999,4871,4301,11,4/2/2020,Desktop,Netherlands,1094,31,1,2.38,149.99
84000,1898,278,3,22-May-24,Tablet,United States,6784,71,1,75.27,81.18
84001,5086,3900,8,10/10/2023,Mobile,India,2450,13,0,9.53,0
84002,2115,872,3,5/31/2019,tablet,Philippines,287,3,0,3.1,0
84003,47,4148,15,5/27/2023, Desktop,  South Africa  ,15735,422,17,326.56,856.71
84004,467,2907,11,8/17/2022,Desktop,Nigeria,839,49,3,4.5,297.79
84005,3070,192,5,17-Oct-19,Tablet,Australia,5580,22,0,73.73,0
84006,615,3868,9,8-Jul-20,Mobile,Spain,6254,83,1,30.53,52.1
84007,2219,2410,12,11/22/2020,Mobile,India,3766,75,2,43.02,80.26
84008,5018,1489,2,3/12/2022,MOBILE,India,1968,36,0,33.36,0
84009,2650,345,13,18-02-2023,Desktop,Canada,1377,95,2,2.1,
84010,1239,302,3,10/12/2023,Mobile,Indonesia,10224,76,2,84.15,73.19
84011,2170,1115,9,26-Sep-21,Mobile,United Arab Emirates,85,1,0,0.64,0
84012,3717,3661,6,6/29/2020,Mobile,Mexico,2229,24,0,29.69,0
84013,461,1752,1,23-09-2022,Mobile,Canada,6002,74,2,86.6,
84014,642,1681,9,12-Dec-21,Desktop,Australia,8518,182,5,84.33,376.51
84015,1925,2380,4,1/1/2024,Mobile,Canada,1570,38,0,19.5,0
84016,4360,3104,15,2/3/2021,Desktop,France,745,15,0,14.44,0
84017,3407,3516,14,29-Apr-23,Mobile,Netherlands,1967,31,2,0.59,165.47
84018,5018,167,2,6/3/2022,Mobile,France,324,4,0,3.57,0
84019,1613,2769,15,15-Jul-20,Mobile,united states,1159,17,0,15.8,0
84020,2990,4094,8,24-Dec-21,Mobile,Mexico,4265,70,1,54.09,42.23
84021,4609,4350,15,6/28/2021,Mobile,,849,13,0,11.99,0
84022,4745,,14,18-Feb-24,Desktop,Nigeria,1712,42,2,0.8,389.55
84023,2100,3360,10,7/6/2023,Smartphone,Canada,2719,5,0,2.1,0
84024,1533,49,11,4/5/2021,Mobile,Mexico,312,10,0,1.15,0
84025,35,2848,10,8-Jan-21,Desktop,Saudi Arabia,651,2,0,0.89,0
84026,2725,1680,12,22-Jul-22,Desktop,France,167,3,0,1.8,0
84027,285,3597,15,7/2/2020, Desktop,USA,5191,169,5,173.67,305
84028,321,5134,3,4/22/2019,Mobile,Mexico,4614,51,60,36,111.5
84029,3640,1398,6,2/11/2021,Mobile,Italy,270,1,0,1.56,0
84030,1258,4094,8,28-Feb-23,Desktop,UAE,416,5,0,4.19,0
84031,1616,1336,7,17-Dec-23,Desktop,France,6006,38,0,32.83,0
84032,4800,3142,4,18-08-2024,Mobile,United Kingdom,521,6,0,3.86,0
84033,2332,1040,11,5/4/2021,DESKTOP,Germany,317,11,0,1.05,0
84034,4283,1694,1,5/29/2022,Mobile,Germany,3402,103,5,118.8,1107.61
84035,2896,753,13,31-Oct-22,Tablet,Japan,1159,44,1,0.47,86.84
84036,1270,1319,13,14-Jan-21,MOBILE,United States,715,31,0,0.59,0
84037,139,1681,8,11/7/2021,Mobile,Canada,38497,567,5,336.64,207.77
84038,1230,2580,6,4/22/2023,Mobile,India,2327,18,0,20.53,0
84039,1419,,4,18-Jan-24,Desktop,India,1414,29,53,16.28,0
84040,3869,1192,8,8/19/2022,Mobile,France,380,4,0,3.08,0
84041,4717,1480,7,7/12/2019,DESKTOP,United States,1425,21,0,18.13,0
84042,3847,2518,10,11/26/2022,Mobile,United Kingdom,1864,4,0,1.62,0
84043,4217,1746,5,20-05-2020,Mobile,Germany,554,1,0,2.8,0
84044,1122,3669,8,7/20/2020,Desktop,Australia,17884,326,3,213.09,340.37
84045,4248,3789,13,7/2/2019,Desktop,United States,7607,353,18,5.6,1605.29
84046,2529,4147,3,4/27/2023,Desktop,Brazil,944,11,0,9.42,
84047,1714,455,7,16-Dec-19,Smartphone,United Arab Emirates,2064,22,0,13.4,
84048,4207,4036,1,25-11-2021, Mobile,USA,15909,433,14,537.66,1420.5
84049,392,3335,9,1/6/2023,PC,India,483,6,0,3.88,0
84050,74,1079,7,31-Mar-22,Mobile,Mexico,2152,30,0,25.65,0
84051,910,1837,10,29-Apr-24,MOBILE,Brazil,1270,3,0,1.17,0
84052,188,5065,3,11/24/2024,MOBILE,India,552,6,0,6.19,
84053,2121,2760,14,20-Aug-20,mobile ,  Canada  ,1350,49,3,1.13,699.89
84054,276,612,5,4/15/2023,Desktop,UNITED ARAB EMIRATES,383,2,0,6.58,0
84055,3436,2414,14,7/28/2021,Mobile,Australia,637,15,1,0,0
84056,2896,4573,13,15-Oct-22,Desktop,United States,6887,421,12,8.98,1054.56
84057,2472,3325,8,10/4/2020,PC,Japan,9098,99,1,57.32,33.91
84058,335,4626,11,2/12/2023,Tablet,Egypt,1379,54,1,4.91,71.66
84059,3531,1807,15,31-Oct-21,Desktop,United States,2541,73,1,52.11,121.65
84060,3709,3150,2,23-Sep-22,Desktop,United States,12021,189,1,165.32,74.14
84061,3589,2025,5,23-09-2023,Desktop,Italy,2143,12,0,38.49,0
84062,2859,3362,2,15-Feb-24,Desktop,Egypt,223,3,0,1.62,0
84063,3846,3971,4,6-Jun-22,Mobile,Mexico,1138,11,0,8.44,
84064,1935,1715,14,7/11/2022,Mobile,Spain,2054,49,1,1.19,97.17
84065,1490,1840,15,3/7/2023,mobile,  Japan  ,530,5,0,5.03,0
84066,1210,376,4,2/12/2021,Mobile,Canada,3864,61,0,34.73,0
84067,1344,4538,1,5-Jan-22,Mobile,India,84,2,0,2.95,0
84068,4187,4484,9,27-Dec-23,Mobile,Germany,15126,278,9,146.89,690.21
84069,4852,4019,6,11/1/2022,Mobile,United Kingdom,5798,53,0,50.96,0
84070,119,4377,6,9/4/2022,Desktop,Canada,828,9,0,9.42,0
84071,2896,4344,13,10/2/2022,Tablet,Australia,3984,132,2,3.59,242.64
84072,4706,2221,2,9/27/2019,Mobile,,4399,74,1,48.36,77.13
84073,2585,4847,2,19-07-2023,Mobile,France,812,13,0,10.16,0
84074,1191,3952,7,7/6/2019,Smartphone,Indonesia,2260,23,0,17.84,
84075,4945,2035,14,10/14/2019,Desktop,Mexico,848,26,0,0.51,0
84076,3284,631,5,12/5/2019,Mobile,Germany,2325,14,0,47.65,0
84077,7021,1038,9,27-Jul-23,Desktop,CANADA,3373,89,2,49.91,
84078,1755,4367,1,30-May-21,Desktop,Philippines,2575,69,2,82.65,347.25
84079,425,4140,2,3/12/2023,Desktop,Canada,786,3,0,2.08,0
84080,327,1987,13,4/23/2019,Desktop,U.S.A.,10211,768,32,15.74,4330.88
84081,881,1521,5,3/2/2022,Desktop,Britain,1399,9,0,33.06,0
84082,1454,5115,15,8/3/2021,Mobile,India,1441,27,0,18.3,0
84083,3593,4752,14,7/17/2024,Desktop,  Canada  ,2120,40,2,0.67,272.21
84084,4893,4374,11,22-11-2019,Desktop,Canada,6564,354,23,47,2136.17
84085,7163,4915,6,10/19/2019,Mobile,United States,1535,15,0,14.93,0
84086,2507,4657,5,3/24/2024,Mobile,US,717,4,0,14.03,0
84087,4785,3630,6,28-Oct-20,Mobile,France,23161,5,0,217.18184,0
84088,5014,4641,3,6/4/2019,Mobile,Canada,1171,13,0,11.69,0
84089,560,4085,6,2/1/2022,Mobile,Brazil,1648,9,0,9.9,0
84090,1958,4717,11,26-Oct-20,PC,Canada,118,3,0,0.34,0
84091,3242,3021,1,12/6/2024,mobile,  United Kingdom  ,39289,1044,28,1209.61,3499.89
84092,3608,2371,2,15-12-2019,Desktop,Philippines,10700,106,4,108.49,247.57
84093,2767,4765,10,7/11/2019,Mobile,Brazil,7731,25,0,10.57,0
84094,3868,2188,5,7/4/2024,Mobile,UNITED STATES,3322,16,0,65.5,0
84095,822,4811,12,9/11/2019,Mobile,Spain,5857,144,3,78.82,200.85
84096,833,2290,5,27-Sep-19,Mobile,UAE,3339,22,0,60.47,0
84097,2322,388,14,10/12/2020,Mobile,United Kingdom,1382,47,1,0.85,141.98
84098,756,6924,15,9-Jul-19,Mobile,Mexico,571,13,0,11.52,0
84099,2910,4772,9,23-Nov-22,Tablet,Brazil,4154,82,106,30.46,196.29
84100,243,3605,2,2/10/2023,Desktop,Brazil,770,10,0,9.06,0
84101,2036,2110,2,8-Oct-23,Desktop,United Arab Emirates,645,14,0,11.25,0
84102,3429,756,15,3/12/2022,Desktop,Australia,1609,38,1,36.35,61.37
84103,210,2509,10,12/17/2020,Tablet,United States,958,2,0,0.62,0
84104,1496,3608,10,4/24/2019,MOBILE,  Mexico  ,4347,18,0,5.55,0
84105,196,4263,11,5/25/2020,Mobile,UK,7781,356,13,49.75,1052.58
84106,2609,1574,3,8/21/2019,DESKTOP,Australia,1652,31,0,34.34,0
84107,1677,4797,8,13-Aug-19,Mobile,  Spain  ,2568,31,0,20.01,0
84108,4828,3598,12,5-Jan-22,Desktop,United States,276,7,0,3.62,0
84109,7,4621,2,15-01-2024,Mobile,Brazil,3848,49,1,46.86,83.52
84110,3137,4523,2,14-Oct-22,Mobile,Netherlands,792,9,0,4.86,0
84111,1992,2252,4,2/27/2023,Desktop,India,367,7,0,3.85,0
84112,4874,619,11,4/28/2021,Mobile,United Kingdom,690,25,55,2.07,130.98
84113,3330,2723,14,26-May-24,Mobile,India,713,15,0,0.3,0
84114,1930,1716,10,5/14/2022,Mobile,Canada,1817,8,0,2.44,0
84115,1652,2906,7,10/29/2019,Desktop,U.K.,5190,62,1,52.91,76.78
84116,426,1199,4,8/30/2021,Mobile,France,766,12,0,7.38,0
84117,3246,1795,6,2/12/2020,Mobile,Mexico,769,7,0,9.78,0
84118,2436,3659,13,10/8/2024, Desktop,Australia,260,11,0,0.18,0
84119,3684,1632,15,23-Apr-24,mobile ,India,243,6,0,5.59,0
84120,1158,1195,6,11/30/2020,Mobile,Spain,65,0,0,0,0
84121,4134,4499,4,7/7/2022,Desktop,Japan,2514,31,0,21.09,0
84122,3316,2015,7,9-Jul-23,Mobile,Canada,5351,74,2,58.56,230.55
84123,4142,5013,15,9/12/2023,desktop,Canada,11127,178,6,150.87,280.67
84124,4247,2491,12,14-02-2020,Desktop,India,648,864,1,7.99,62.16
84125,1499,2951,13,27-Feb-23,Mobile,Canada,162,7,0,0.15,0
84126,622,2556,9,7/2/2023,Mobile,South Africa,277,4,0,2.52,0
84127,2702,3372,8,13-09-2023,Mobile,India,4012,58,0,24.84,0
84128,2317,510,5,6-Apr-19,Mobile,Germany,4021,12,0,40.11,0
84129,3583,483,11,7/18/2019,Tablet,UK,977,46,2,3.61,177.51
84130,1947,4343,7,10/3/2022,Mobile,United Kingdom,16607,189,3,129.22,191.25
84131,3827,1287,9,24-Sep-22,Smartphone,Japan,4135,54,0,22.48,0
84132,3537,4978,2,11/10/2021,Mobile,United States,674,5,0,4.63,0
84133,3312,4557,3,10/29/2019,Desktop,Canada,1143,8,0,5.65,0
84134,3491,863,7,5/14/2021,Mobile,Germany,1862,17,0,14.27,0
84135,2978,2301,13,27-Aug-20,Desktop,India,1412,93,2,1.65,51.2
84136,2896,3531,13,3-Oct-22,Desktop,UAE,1229,63,1,1.1,80.92
84137,1625,1078,8,14-Jul-21,Mobile,Saudi Arabia,4599,35,0,26.84,0
84138,623,4756,10,5/7/2020,Tablet,Brazil,532,1,0,0.49,0
84139,4734,2838,8,22-Jun-24,DESKTOP,Brazil,633,1094,0,7.4,0
84140,210,1886,10,14-Dec-20,Smartphone,India,4952,14,0,5.52,0
84141,4880,5020,5,27-Jan-24,Mobile,Philippines,366,2,0,7.55,0
84142,1704,4129,11,2/1/2023,Desktop,Spain,1487,71,3,7.42,246.34
84143,388,2464,9,19-04-2020,Smartphone,Canada,6080,109,3,36.08,230.09
84144,4938,4993,6,1/28/2021,Mobile,  Netherlands  ,236,2,0,2.14,0
84145,1688,994,7,5/12/2021,Mobile,Netherlands,5694,83,0,71.98,0
84146,2807,223,14,11-May-24,Desktop,Saudi Arabia,24766,752,21,16.65,2497.55
84147,475,3380,9,14-May-21,Desktop,United Kingdom,18494,481,18,241.59,1012.83
84148,3921,4856,8,6/25/2021,Tablet,Australia,885,9,0,6.33,0
84149,2429,1657,12,1/17/2024,mobile,GERMANY,7994,111,4,54.68,380.92
84150,97,1859,15,19-08-2022,Desktop,Brazil,194904,5777,159,0,
84151,2569,328,3,26-Oct-21,Desktop,U.S.A.,2678,30,0,39.93,0
84152,180,1127,6,4-Mar-21,Mobile,United Kingdom,565,4,0,3.85,0
84153,2896,3413,13,10/10/2022,Desktop,FRANCE,1664,87,2,2.18,165.12
84154,1578,4266,2,10/31/2020,Desktop,Canada,3370,39,0,33.14,0
84155,5098,2780,15,19-Jul-24,Mobile,United States,802,19,0,17.28,0
84156,4128,2129,3,24-Aug-21,Mobile,Australia,1607,27,0,27.88,0
84157,3954,3326,7,12-Aug-20,Smartphone,Egypt,811,13,0,10.68,0
84158,2036,1038,2,10/31/2023,Desktop,Canada,1808,32,0,35.27,0
84159,2896,981,13,10/29/2022,mobile ,Mexico,2071,112,2,1.99,178.16
84160,7,4453,2,1/12/2024,Desktop,Mexico,483,5,0,5.02,0
84161,7413,722,4,27-Dec-22,Mobile,Brazil,1699,33,0,22.12,0
84162,3694,741,1,6/5/2020,Desktop,Japan,499,15,0,21.26,0
84163,1158,557,6,25-11-2020,TABLET,United Kingdom,6282,51,67,51.19,0
84164,3528,405,12,8/10/2023,Mobile,United Arab Emirates,4287,68,3,43.61,-260.47
84165,768,4241,4,30-11-2021,Mobile,Australia,913,14,35,9.29,0
84166,4831,3127,2,16-Feb-20,Tablet,Britain,3389,37,0,33.69,0
84167,3373,4473,11,4/30/2024,Tablet,United States,690,25,0,2.84,0
84168,692,6544,4,6/5/2022,Desktop,Saudi Arabia,3566,73,0,37.92,0
84169,3213,3636,10,7/28/2020,Mobile,United States,7920,26,0,11.78,0
84170,1572,,12,29-May-23,Desktop,Nigeria,1069,29,1,14.8,116.67
84171,2,3324,3,18-Dec-22,PC,Brazil,186,2,0,2.5,0
84172,763,4546,8,6-Feb-19,Desktop,NETHERLANDS,1119,10,0,5.34,0
84173,1760,2132,13,5/12/2019,Mobile,France,7057,282,16,6.03,543.99
84174,671,1677,2,1/9/2022,Tablet,India,193,2,0,1.66,0
84175,763,4538,8,11-Feb-19,Mobile,Spain,2909,47,0,29.45,0
84176,2725,1347,12,7/18/2022,Mobile,BRAZIL,399,8,0,4.7,0
84177,41,1760,9,29-Dec-21,Desktop,INDIA,316,4,0,1.79,0
84178,1025,19,15,3/10/2022,Tablet,Germany,21616,325,15,361.14,1002.47
84179,4181,739,3,5/2/2023,Desktop,Nigeria,1687,22,0,24.05,0
84180,1155,4221,5,4/19/2020, Desktop,Indonesia,2625,18,0,58.02,0
84181,4668,1,6,4/10/2021,Desktop,United Kingdom,846,9,0,9.61,0
84182,984,4444,14,3-Jan-20,Mobile,Philippines,1739,48,1,1,212.7
84183,3120,2252,7,24-Jun-20,Desktop,UNITED KINGDOM,784,9,0,6.87,0
84184,3758,1151,5,8/21/2021,Tablet,Spain,543,3,0,10.77,0
84185,876,1364,14,6/21/2022,Desktop,Spain,474,19,1,0.43,57.96
84186,4971,2087,1,1/10/2020,Desktop,Indonesia,2767,91,0,128.03,0
84187,2802,2855,4,15-Jun-24,Desktop,Egypt,15473,229,6,191.31,736.79
84188,142,1719,2,7/28/2021,Desktop,United States,373,2,0,1.81,0
84189,966,1226,15,10/26/2020,PC,AUSTRALIA,1702,39,0,35.31,0
84190,3251,1506,4,20-Mar-19,Desktop,Germany,778,17,0,13.26,0
84191,3088,3860,5,3/2/2022,Desktop,US,2757,7,0,28.58,0
84192,1087,406,15,1/11/2019,Desktop,US,560,20,0,18.64,0
84193,3717,4097,6,7/13/2020,Desktop,United States,6764,81,1,74.38,108.63
84194,2290,1799,11,18-Apr-21,Mobile,Italy,913,41,1,3.28,100.16
84195,5039,1550,13,9/2/2022,Desktop,Indonesia,17975,1149,42,21.92,
84196,1847,2498,3,27-Aug-21,Tablet,Brazil,5815,59,1,63.48,46.36
84197,3208,3337,5,8/7/2019,Desktop,United States,871,6,0,21.5,0
84198,3519,4429,1,13-Apr-23,Mobile,Nigeria,307,9,0,12.37,0
84199,3313,239,2,28-Oct-24,Mobile,U.S.A.,34922,553,18,530.43,835.91
84200,4038,1393,6,10/31/2021,Mobile,Brazil,2538,21,0,24.86,0
84201,5180,3327,15,9-Apr-22,Desktop,Canada,1133,40,0,38.42,0
84202,479,633,9,6-Aug-21,mobile ,United States,524,6,0,2.98,0
84203,1528,3002,4,3-Jun-19,Mobile,Italy,1863,27,0,17.46,0
84204,4770,2919,12,7/21/2021,Tablet,Italy,529,9,0,4.88,0
84205,40,,8,14-Mar-22,Mobile,United States,11419,104,1,93.89,67.57
84206,2673,3478,11,5/2/2022,Desktop,Canada,209,7,0,0.9,0
84207,1799,520,10,3/6/2023,Mobile,France,11113,40,0,19.56,0
84208,4698,1207,12,2-Aug-21,Mobile,Nigeria,121,2,0,1.08,0
84209,2421,2972,9,30-Apr-19,Mobile,United Kingdom,4535,74,1,31.76,221.76
84210,4871,7553,11,4/3/2020,Tablet,  Italy  ,43011,1730,149,181.18,15988.01
84211,4281,2714,7,8/7/2022,Tablet,Spain,2959,23,0,17.79,0
84212,321,3071,3,17-03-2019,Mobile,United Arab Emirates,3618,29,0,27.01,0
84213,6536,,1,2-Nov-22,mobile,Egypt,13998,295,13,349.09,877.88
84214,2699,777,6,26-08-2021,PC,united states,6314,59,1,64.77,41.85
84215,2728,4845,8,9/24/2023,Mobile,Italy,1588,20,0,14.59,0
84216,285,3135,15,7/12/2020,Mobile,Italy,1585,41,1,34.46,69.29
84217,4239,740,13,1/13/2021,Desktop,U.S.A.,1055,50,1,1.06,106.03
84218,211,2057,8,5-Feb-24,Mobile,Italy,6846,108,2,76.36,52.75
84219,4450,2770,1,2/3/2020,Mobile,Egypt,941,32,0,40.92,0
84220,1040,2130,13,12/1/2019,Mobile,Philippines,10384,639,18,11.94,3371.63
84221,1696,2493,5,12/26/2020,Mobile,France,701,5,0,17.3,0
84222,210,367,10,14-12-2020,Mobile,South Africa,4490,17,0,6.09,0
84223,4852,2366,6,11/8/2022,Mobile,Brazil,1015,8,0,8.85,0
84224,1889,4668,1,10/29/2024,Desktop,Nigeria,2081,67,2,62.02,380.21
84225,4757,3770,4,9/13/2024,Desktop,  France  ,1823,35,0,24.3,0
84226,4417,165,8,4/29/2019,Desktop,United Arab Emirates,3140,18,0,11.06,0
84227,2093,2938,4,21-12-2020,Mobile,Philippines,806,17,0,6.33,0
84228,2499,552,13,27-07-2022,MOBILE,United States,2011,101,2,2.42,148.02
84229,2816,3059,8,8/2/2022,Mobile,Canada,742,5,34,3.29,0
84230,2411,580,10,1/23/2024,Mobile,Germany,1953,6,0,2.43,0
84231,2941,4805,12,11/5/2022,Desktop,United States,2779,82,0,46.49,0
84232,1958,2937,11,11/24/2020,Desktop,SPAIN,1921,106,5,12.26,244.08
84233,786,4610,11,4/22/2024,Desktop,United States,676,41,2,5,180.43
84234,221,1846,8,2/24/2021, Desktop,Australia,287,4,0,2.54,0
84235,3859,1829,13,3/6/2023,Mobile,United Kingdom,260,13,0,0.28,0
84236,3766,2922,11,9/1/2023,Mobile,Australia,637,10,0,0.98,
84237,276,681,5,23-03-2023,Desktop,India,8530,39,1,118.98,175.46
84238,866,3936,10,7/24/2019,Mobile,United Kingdom,1705,5,0,2.02,0
84239,2802,2634,4,6/3/2024,Tablet,Egypt,468,5,0,3.36,0
84240,2665,4853,12,2/4/2023,Mobile,Indonesia,764,4,0,2.64,0
84241,2627,839,5,16-Oct-21,Mobile,Germany,1227,8,0,25.32,0
84242,1850,842,11,11-May-20,Desktop,India,3229,151,4,13.23,425.46
84243,566,1122,2,7/18/2020,Mobile,Mexico,2347,28,1,31.43,51.3
84244,2755,2764,8,5-Jul-19,Desktop,India,1358,23,0,18.17,0
84245,3432,4788,6,24-Jan-24,Mobile,  Italy  ,40,0,0,0,0
84246,3959,901,14,8/12/2023,Mobile,Japan,534,16,0,0.39,0
84247,632,2845,3,6/22/2024,Desktop,Canada,1333,23,0,25.37,0
84248,1460,1637,10,29-Sep-24,Mobile,Germany,84,0,0,0,
84249,4524,3753,12,21-Jun-24,Mobile,Japan,2352,41,1,20.01,196.58
84250,4333,4056,10,19-Nov-19,tablet,Mexico,1290,2,0,0.73,0
84251,2574,426,6,13-Oct-22,Mobile,Spain,5358,33,0,31.62,0
84252,587,2191,9,9/30/2019,Desktop,Brazil,5520,105,3,36.15,
84253,3437,4773,9,12-Aug-23,Desktop,United States,51,0,0,0,0
84254,1133,10,15,28-Jan-22,Desktop,Egypt,259,7,0,6.44,0
84255,3599,179,12,6/11/2019,Desktop,India,4023,79,2,37.31,192.75
84256,3381,4829,2,30-Jun-22,Desktop,Saudi Arabia,788,10,0,6.75,0
84257,910,536,10,4/22/2024,mobile,Brazil,2210,8,0,3.66,0
84258,2545,1040,6,10/11/2022,Mobile,France,3234,10,0,9.52,0
84259,1408,891,3,7-Jul-20,,UNITED STATES,21093,187,4,214.37,293.83
84260,4316,833,7,6/18/2024,Desktop,Saudi Arabia,21969,325,9,229.68,787.04
84261,2036,1283,2,10/6/2023,Tablet,Netherlands,386,3,0,2.78,0
84262,4646,1514,7,24-Mar-23,Mobile,United Kingdom,1169,14,0,11.85,0
84263,968,3133,7,3/24/2021, Desktop,India,2032,27,0,19.14,0
84264,2861,816,1,27-08-2020,Mobile,United Kingdom,1111,30,1,41.79,79.28
84265,3549,672,11,4/3/2023,Desktop,South Africa,424,26,1,2.67,81.5
84266,5065,3600,11,11/24/2022,Mobile,Canada,10337,220,10,17.91,1136.23
84267,4998,1446,2,10/2/2020,Mobile,United Arab Emirates,23116,372,10,398.93,633.45
84268,2549,934,7,27-May-24,Mobile,UK,2585,35,0,26.84,0
84269,210,4920,10,26-01-2021,Mobile,Germany,2336,7,0,3.02,0
84270,1477,4411,14,4/16/2024,Tablet,United States,5139,174,10,3.53,1095.05
84271,3983,86,6,26-Oct-19,Mobile,Egypt,536,5,0,4.1,0
84272,3340,3668,3,11/30/2019,Smartphone,United Kingdom,1709,18,0,17.63,0
84273,3889,1491,11,9/22/2023,Tablet,France,1478,64,2,4.91,195.67
84274,2219,3756,12,10-Nov-20,Tablet,united states,1218,27,1,13.99,69.31
84275,4713,4709,8,5/20/2024,Desktop,United Kingdom,504,7,0,4.4,0
84276,1125,3701,10,15-Feb-24, Mobile,Australia,23838,100,0,33.99,0
84277,2075,4681,9,3/5/2024,Desktop,United States,39815,795,19,477.59,681.88
84278,2104,3457,10,13-Apr-22,Desktop,United States,3166,14,0,5.85,0
84279,1508,1046,12,30-Sep-23,Desktop,United Kingdom,4931,110,2,49.49,164.65
84280,4736,3534,1,27-Dec-20,Tablet,United States,952,21,1,24.35,171.17
84281,1483,161,7,6/4/2020,Desktop,Britain,6266,108,2,102.96,160.85
84282,4729,4738,14,1/1/2024,Desktop,Philippines,653,20,0,0.32,
84283,1084,4136,12,4/21/2023,Mobile,United States,8227,249,14,141.39,1019.17
84284,5011,2321,1,11/11/2020,tablet,Indonesia,68898,43,2,1083.678968,220.42
84285,2411,221,10,1/18/2024,mobile ,Philippines,182,0,0,0,0
84286,3811,5844,11,7-Apr-23,Smartphone,United Kingdom,194,9,0,0.78,
84287,4067,5055,7,6/28/2020,Mobile,France,1016,11,0,12.76,0
84288,4319,,5,30-Mar-20,Tablet,United States,621,2,0,5.05,0
84289,2651,567,13,5/13/2022,Mobile,France,4475,236,6,4.8,629.88
84290,918,4163,13,17-Jun-21,Mobile,United Kingdom,2196,80,4,1.77,258.72
84291,2501,1805,8,27-Sep-24,Desktop,Philippines,151,1,0,0.56,0
84292,504,2737,7,23-Jan-23,Mobile,  India  ,5405,101,1,77.54,89.91
84293,2980,1979,1,21-Sep-23,Mobile,Canada,5288,106,6,157.47,388.42
84294,2791,2560,7,3/4/2024,Desktop,South Africa,1334,26,0,17.24,0
84295,1885,3863,4,18-Jul-21,Tablet,Canada,2272,26,0,14.83,0
84296,611,4119,15,21-Dec-21,Mobile,Spain,439,8,0,6.41,0
84297,184,1068,13,2/2/2021,Desktop,United States,1726,113,5,2.65,1146.71
84298,4048,302,8,12/4/2022,Mobile,Mexico,359,6,0,3.73,0
84299,4021,4129,2,26-11-2022,PC,UNITED STATES,1093,18,0,16.69,0
84300,3983,640,6,10/24/2019,Mobile,Canada,8260,76,1,61.51,118.41
84301,2522,2221,8,1/20/2019,Desktop,Brazil,8807,124,1,72.94,48.1
84302,1650,3137,12,4/3/2020,Desktop,United States,753,15,0,7.73,0
84303,2802,3917,4,6/26/2024,Mobile,United Kingdom,6161,125,2,70.3,174
84304,895,4386,12,8/3/2020,Desktop,Britain,1539,39,2,20.24,324.48
84305,2415,561,8,4/26/2023,Desktop,Philippines,26567,511,9,323.18,284.04
84306,5018,1107,2,4/1/2022,Mobile,United States,11097,135,4,91.86,666.7
84307,428,3161,9,,Desktop,United States,648,16,0,6.88,0
84308,1598,3550,14,25-Jul-21,Tablet,Germany,1995,50,3,1.08,378.66
84309,2780,2325,2,24-Feb-19,Tablet,Canada,283,1,0,0.79,0
84310,312,2853,12,6-Dec-21,Mobile,Mexico,12506,248,3,143.92,263.78
84311,2545,3377,6,9-Nov-22,Desktop,united states,3438,27,0,31.18,0
84312,3331,3745,11,20-Feb-21,Smartphone,United Kingdom,1627,62,2,6.89,89.14
84313,1675,3337,1,12/19/2022,Mobile,Germany,5600,150,6,163,629.13
84314,210,1985,10,1/10/2021,Mobile,Germany,584,2,0,0.72,0
84315,315,1592,4,10/3/2023,Tablet,Spain,3584,46,0,24.91,0
84316,4946,393,9,----,Mobile,United States,215,2,0,0.92,0
84317,2695,4719,4,8-Jan-19,Desktop,Mexico,2218,40,0,29.7,0
84318,4449,4612,11,1/6/2021,Mobile,Germany,2188,97,3,9.78,197.61
84319,4983,4342,10,20-06-2022,Mobile,FRANCE,2628,10,0,4.84,0
84320,2324,3516,5,3/11/2022,Tablet,Netherlands,8960,32,0,131.98,0
84321,4891,94,4,11/15/2022,Desktop,United States,2571,49,0,23.43,0
84322,249,3482,11,7/10/2023,Mobile,Mexico,298,14,0,1.24,0
84323,921,557,1,17-Jan-23,Desktop,France,501,15,0,18.09,0
84324,3139,4679,2,15-Dec-22,mobile ,Canada,646,8,0,6.57,0
84325,76,3499,2,12-Jun-22,Desktop,United States,59,0,0,0,0
84326,210,2961,10,11-Jan-21,DESKTOP,Nigeria,276,1,0,0.46,0
84327,126,387,1,12-Nov-22,Desktop,Brazil,1503,44,1,47.49,54.74
84328,2277,1514,13,9/28/2020,Mobile,Brazil,6521,373,17,6.87,3421.02
84329,2813,538,12,5-Dec-24,Mobile,United States,3192,66,4,42.75,535.58
84330,1024,1901,9,6/26/2019,Desktop,MEXICO,381,12,0,6.08,0
84331,929,3462,8,8/8/2022,Mobile,France,1006,11,0,6.72,0
84332,827,477,1,2/9/2024, Desktop,Brazil,242,7,0,8.91,0
84333,4491,3256,13,2-Jan-24,Mobile,France,2040,65,3,1.33,256.01
84334,3962,450,5,1/20/2020,Mobile,United Kingdom,722,5,0,18.34,0
84335,544,5125,1,20-May-24,desktop,United Kingdom,8677,303,13,437.16,1557.26
84336,894,1103,9,25-12-2021,Mobile,Japan,8312,175,2,85.05,80.99
84337,1926,1973,7,7/17/2023,Mobile,India,6011,85,0,87.58,0
